Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:17:08.903000,NOR,4,,1.0,1.0,0 days 00:14:21.309000,,,0 days 00:00:56.155000,0 days 00:00:39.985000,,0 days 00:16:29.037000,0 days 00:17:08.912000,201.0,172.0,284.0,62.0,False,C2,1.0,True,McLaren,0 days 00:14:21.309000,2025-04-11 11:31:15.229,1,,False,,False,False
0 days 00:18:44.577000,NOR,4,,2.0,1.0,,,0 days 00:00:30.195000,0 days 00:00:41.604000,0 days 00:00:23.875000,0 days 00:17:39.098000,0 days 00:18:20.702000,0 days 00:18:44.577000,238.0,262.0,285.0,319.0,True,C2,2.0,True,McLaren,0 days 00:17:08.903000,2025-04-11 11:34:02.823,1,,False,,False,True
0 days 00:21:38.002000,NOR,4,,3.0,1.0,,,0 days 00:00:47.232000,0 days 00:01:23.213000,0 days 00:00:43.117000,0 days 00:19:31.902000,0 days 00:20:54.885000,0 days 00:21:38.100000,101.0,102.0,284.0,203.0,False,C2,3.0,True,McLaren,0 days 00:18:44.577000,2025-04-11 11:35:38.497,1,,False,,False,False
0 days 00:23:13.251000,NOR,4,,4.0,1.0,,,0 days 00:00:30.109000,0 days 00:00:41.408000,0 days 00:00:23.732000,0 days 00:22:08.111000,0 days 00:22:49.519000,0 days 00:23:13.251000,238.0,266.0,285.0,318.0,True,C2,4.0,True,McLaren,0 days 00:21:38.002000,2025-04-11 11:38:31.922,1,,False,,False,True
0 days 00:25:16.034000,NOR,4,,5.0,1.0,,0 days 00:25:14.366000,0 days 00:00:38.294000,0 days 00:00:54.155000,0 days 00:00:30.334000,0 days 00:23:51.545000,0 days 00:24:45.700000,0 days 00:25:16.034000,145.0,179.0,,239.0,False,C2,5.0,True,McLaren,0 days 00:23:13.251000,2025-04-11 11:40:07.171,1,,False,,False,False
0 days 00:34:59.351000,NOR,4,,6.0,2.0,0 days 00:32:26.652000,,,0 days 00:01:02.016000,0 days 00:00:37.153000,,0 days 00:34:22.311000,0 days 00:34:59.351000,157.0,139.0,283.0,207.0,False,C2,6.0,False,McLaren,0 days 00:25:16.034000,2025-04-11 11:42:09.954,12,,False,,False,False
0 days 00:36:35.324000,NOR,4,,7.0,2.0,,,0 days 00:00:30.128000,0 days 00:00:42.156000,0 days 00:00:23.689000,0 days 00:35:29.479000,0 days 00:36:11.635000,0 days 00:36:35.324000,239.0,264.0,285.0,316.0,False,C2,7.0,False,McLaren,0 days 00:34:59.351000,2025-04-11 11:51:53.271,1,,False,,False,True
0 days 00:39:28.826000,NOR,4,,8.0,2.0,,,0 days 00:00:50.030000,0 days 00:01:25.555000,0 days 00:00:38.080000,0 days 00:37:25.348000,0 days 00:38:50.936000,0 days 00:39:28.923000,115.0,111.0,284.0,188.0,False,C2,8.0,False,McLaren,0 days 00:36:35.324000,2025-04-11 11:53:29.244,1,,False,,False,False
0 days 00:41:04.072000,NOR,4,,9.0,2.0,,,0 days 00:00:30.193000,0 days 00:00:41.324000,0 days 00:00:23.729000,0 days 00:39:59.019000,0 days 00:40:40.343000,0 days 00:41:04.072000,240.0,266.0,285.0,316.0,True,C2,9.0,False,McLaren,0 days 00:39:28.826000,2025-04-11 11:56:22.746,1,,False,,False,True
0 days 00:42:59.273000,NOR,4,,10.0,2.0,,0 days 00:42:57.599000,0 days 00:00:34.937000,0 days 00:00:49.350000,0 days 00:00:30.914000,0 days 00:41:39.009000,0 days 00:42:28.359000,0 days 00:42:59.273000,225.0,170.0,,239.0,False,C2,10.0,False,McLaren,0 days 00:41:04.072000,2025-04-11 11:57:57.992,1,,False,,False,False
0 days 00:57:03.943000,NOR,4,,11.0,3.0,0 days 00:54:52.623000,,,0 days 00:00:57.650000,0 days 00:00:26.040000,,0 days 00:56:38.208000,0 days 00:57:04.031000,147.0,170.0,284.0,96.0,False,C3,1.0,True,McLaren,0 days 00:42:59.273000,2025-04-11 11:59:53.193,1,,False,,False,False
0 days 00:58:37.147000,NOR,4,,12.0,3.0,,,0 days 00:00:29.546000,0 days 00:00:40.369000,0 days 00:00:23.289000,0 days 00:57:33.489000,0 days 00:58:13.858000,0 days 00:58:37.147000,240.0,265.0,285.0,314.0,True,C3,2.0,True,McLaren,0 days 00:57:03.943000,2025-04-11 12:13:57.863,1,,False,,False,True
0 days 01:00:19.772000,NOR,4,,13.0,3.0,,,0 days 00:00:36.854000,0 days 00:00:41.895000,0 days 00:00:23.876000,0 days 00:59:14.001000,0 days 00:59:55.896000,0 days 01:00:19.772000,234.0,239.0,281.0,203.0,False,C3,3.0,True,McLaren,0 days 00:58:37.147000,2025-04-11 12:15:31.067,1,,False,,False,True
0 days 01:01:57.240000,NOR,4,,14.0,3.0,,,0 days 00:00:31.025000,0 days 00:00:42.477000,0 days 00:00:23.966000,0 days 01:00:50.797000,0 days 01:01:33.274000,0 days 01:01:57.240000,238.0,239.0,281.0,291.0,False,C3,4.0,True,McLaren,0 days 01:00:19.772000,2025-04-11 12:17:13.692,1,,False,,False,True
0 days 01:03:35.567000,NOR,4,,15.0,3.0,,,0 days 00:00:31.318000,0 days 00:00:42.911000,0 days 00:00:24.098000,0 days 01:02:28.558000,0 days 01:03:11.469000,0 days 01:03:35.567000,236.0,242.0,291.0,295.0,False,C3,5.0,True,McLaren,0 days 01:01:57.240000,2025-04-11 12:18:51.160,1,,False,,False,True
